date,USD_spread,KHR_spread,lambda_usd_R40,lambda_khr_R40,PD_usd_R30,PD_usd_R40,PD_usd_R50,PD_khr_R30,PD_khr_R40,PD_khr_R50
2024-09-01,5.455800700243654,6.62173090201397,0.09093001167072758,0.11036218170023283,0.07498008317931781,0.08691838628035253,0.10337360975436427,0.09025974632988099,0.10449026068502987,0.12403979577124391
2024-10-01,6.2789177183893905,6.187404094034631,0.10464862863982317,0.10312340156724384,0.08579351963735382,0.09935907357726481,0.11801334578716349,0.08459756164123411,0.09798434353237584,0.11639759169589381
2024-11-01,5.12261832706731,6.964758531216349,0.08537697211778851,0.11607930885360582,0.0705667264048162,0.08183390386384681,0.09737885630412935,0.09470692727949093,0.10959539647122807,0.13002879938633294
2024-12-01,4.740168204736796,6.259250782104713,0.07900280341227993,0.1043208463684119,0.06547480231867708,0.07596266601615342,0.09044823257966328,0.08553663154331193,0.0990638110604104,0.11766635804313186
2025-01-01,5.7540794820793035,7.120784217034841,0.09590132470132172,0.11867973695058069,0.0789133231272634,0.09144633655025147,0.10870657937059858,0.09672252259097147,0.11190782166909663,0.13273932513480402
2025-02-01,5.950536260617271,5.70684699679115,0.09917560434362119,0.09511411661318583,0.08149475217108382,0.09441633036585895,0.11220172111417293,0.07829161035893595,0.09073083417019756,0.10786422149913544
2025-03-01,5.4907550385191355,6.806287248965043,0.09151258397531893,0.11343812081608404,0.07544187443086936,0.0874501674248136,0.10400021034778117,0.09265513488246713,0.1072405620725303,0.12726711618971864
2025-04-01,5.609367538368768,5.94138648911747,0.0934894589728128,0.09902310815195783,0.0770071786021953,0.08925238240900102,0.10612322668771745,0.08137468556511185,0.09427822177475775,0.11203924322047587
2025-05-01,5.721830615908561,6.53890144128453,0.09536384359847602,0.10898169068807549,0.07848888249421748,0.09095787486752316,0.10813152989878394,0.08918263355626521,0.10325316383453154,0.12258748693706356
2025-06-01,5.352365498544243,6.3983263804579655,0.08920609164240405,0.10663877300763276,0.0736122210822292,0.08534294902521866,0.1015168352275837,0.08735167845729452,0.10114969665418194,0.12011716956626717
2025-07-01,5.9032589835363325,6.289881503115171,0.09838764972560554,0.10483135838525286,0.08087419367667503,0.093702490331529,0.11136187041374568,0.08593669646799873,0.09952363242911721,0.118206722821103
2025-08-01,5.322764165495252,5.271071380635102,0.08871273609158754,0.08785118967725171,0.07322039090915422,0.0848915865600931,0.10098475175133614,0.07253574073051494,0.08410283846500699,0.1000548190898023
2025-09-01,5.964563626311841,4.74853419600443,0.09940939377186402,0.07914223660007383,0.0816787938589486,0.09462802150766902,0.11245075560197992,0.06558648463963734,0.07609149850530039,0.0906004058913763
2025-10-01,5.954348532347334,5.92569818087839,0.0992391422057889,0.09876163634797316,0.08154477354596679,0.09447386738833252,0.11226940909930205,0.08116878139121442,0.09404137010382962,0.11176058746525686
2025-11-01,6.074186271426875,5.3447657209809485,0.10123643785711459,0.08907942868301581,0.08311579407669278,0.09628066583917672,0.11439453391896814,0.07351163932151894,0.08522708851885452,0.10138025940445516
2025-12-01,4.682141766305255,4.238296452585095,0.07803569610508759,0.07063827420975158,0.06469980730668201,0.07506859049453962,0.08939205884555168,0.05875055751327274,0.06820111313722288,0.08127269339286525
